t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
9.73500,1.12496,-0.05691,-0.44539,0.13390,-0.06728,0.00633,0.99367
9.74000,1.12467,-0.05689,-0.44533,0.13370,-0.06718,0.00633,0.99367
9.74500,1.12439,-0.05688,-0.44527,0.13350,-0.06708,0.00633,0.99367
9.75000,1.12410,-0.05686,-0.44521,0.13330,-0.06698,0.00633,0.99367
9.75500,1.12382,-0.05685,-0.44514,0.13311,-0.06689,0.00633,0.99367
9.76000,1.12353,-0.05684,-0.44508,0.13291,-0.06679,0.00633,0.99367
9.76500,1.12325,-0.05682,-0.44502,0.13271,-0.06669,0.00633,0.99367
9.77000,1.12297,-0.05681,-0.44496,0.13251,-0.06659,0.00633,0.99367
9.77500,1.12268,-0.05679,-0.44490,0.13231,-0.06649,0.00633,0.99367
9.78000,1.12240,-0.05678,-0.44484,0.13212,-0.06639,0.00633,0.99367
9.78500,1.12211,-0.05677,-0.44478,0.13192,-0.06629,0.00633,0.99367
9.79000,1.12183,-0.05675,-0.44472,0.13172,-0.06619,0.00633,0.99367
9.79500,1.12155,-0.05674,-0.44466,0.13153,-0.06610,0.00633,0.99367
9.80000,1.12126,-0.05672,-0.44460,0.13133,-0.06600,0.00633,0.99367
9.80500,1.12098,-0.05671,-0.44453,0.13114,-0.06590,0.00633,0.99367
9.81000,1.12070,-0.05669,-0.44447,0.13094,-0.06580,0.00633,0.99367
9.81500,1.12041,-0.05668,-0.44441,0.13074,-0.06571,0.00633,0.99367
9.82000,1.12013,-0.05667,-0.44435,0.13055,-0.06561,0.00633,0.99367
9.82500,1.11985,-0.05665,-0.44429,0.13036,-0.06551,0.00633,0.99367
9.83000,1.11956,-0.05664,-0.44423,0.13016,-0.06541,0.00633,0.99367
9.83500,1.11928,-0.05662,-0.44417,0.12997,-0.06532,0.00633,0.99367
9.84000,1.11900,-0.05661,-0.44411,0.12977,-0.06522,0.00633,0.99367
9.84500,1.11871,-0.05660,-0.44404,0.12958,-0.06512,0.00633,0.99367
9.85000,1.11843,-0.05658,-0.44398,0.12939,-0.06503,0.00633,0.99367
9.85500,1.11815,-0.05657,-0.44392,0.12919,-0.06493,0.00633,0.99367
9.86000,1.11786,-0.05655,-0.44386,0.12900,-0.06483,0.00633,0.99367
9.86500,1.11758,-0.05654,-0.44380,0.12881,-0.06474,0.00633,0.99367
9.87000,1.11730,-0.05653,-0.44374,0.12862,-0.06464,0.00633,0.99367
9.87500,1.11702,-0.05651,-0.44368,0.12843,-0.06455,0.00633,0.99367
9.88000,1.11673,-0.05650,-0.44361,0.12823,-0.06445,0.00633,0.99367
9.88500,1.11645,-0.05648,-0.44355,0.12804,-0.06436,0.00633,0.99367
9.89000,1.11617,-0.05647,-0.44349,0.12785,-0.06426,0.00633,0.99367
9.89500,1.11589,-0.05645,-0.44343,0.12766,-0.06416,0.00633,0.99367
9.90000,1.11561,-0.05644,-0.44337,0.12747,-0.06407,0.00633,0.99367
9.90500,1.11532,-0.05643,-0.44331,0.12728,-0.06397,0.00633,0.99367
9.91000,1.11504,-0.05641,-0.44325,0.12709,-0.06388,0.00633,0.99367
9.91500,1.11476,-0.05640,-0.44318,0.12690,-0.06379,0.00633,0.99367
9.92000,1.11448,-0.05638,-0.44312,0.12671,-0.06369,0.00633,0.99367
9.92500,1.11420,-0.05637,-0.44306,0.12652,-0.06360,0.00633,0.99367
9.93000,1.11391,-0.05636,-0.44300,0.12634,-0.06350,0.00633,0.99367
9.93500,1.11363,-0.05634,-0.44294,0.12615,-0.06341,0.00633,0.99367
9.94000,1.11335,-0.05633,-0.44288,0.12596,-0.06331,0.00633,0.99367
9.94500,1.11307,-0.05631,-0.44281,0.12577,-0.06322,0.00633,0.99367
9.95000,1.11279,-0.05630,-0.44275,0.12558,-0.06313,0.00633,0.99367
9.95500,1.11251,-0.05629,-0.44269,0.12540,-0.06303,0.00633,0.99367
9.96000,1.11222,-0.05627,-0.44263,0.12521,-0.06294,0.00633,0.99367
9.96500,1.11194,-0.05626,-0.44257,0.12502,-0.06285,0.00633,0.99367
9.97000,1.11166,-0.05624,-0.44251,0.12484,-0.06275,0.00633,0.99367
9.97500,1.11138,-0.05623,-0.44244,0.12465,-0.06266,0.00633,0.99367
9.98000,1.11110,-0.05622,-0.44238,0.12447,-0.06257,0.00633,0.99367
9.98500,1.11082,-0.05620,-0.44232,0.12428,-0.06247,0.00633,0.99367
9.99000,1.11054,-0.05619,-0.44226,0.12410,-0.06238,0.00633,0.99367
9.99500,1.11026,-0.05617,-0.44220,0.12391,-0.06229,0.00633,0.99367
